idEvento,idLocal,inicio,cep,descricao
288334114927980,376484442381891,2017-04-21T22:00:00-0300,30140-000,✬✬ Um novo conceito de festa invade a cidade e pede passagem uma nova vertente que vai agrupar música artes visuais moda sarau literário poesia arte e cultura tudo ao mesmo tempo agora em um só lugar ✬✬Lançamento Festival na Lataconvida:ALCOVA LIBERTINA e CHAMA O SÍNDICO!ALCOVA LIBERTINA: O Alcova foi um dos pioneiros do novoCarnaval a se apresentar em cima do trioelétrico prezando pela qualidade do some arrastando multidoes de mais de 70 milpessoas por anos consecutivos. O Blocoda Alcova apresenta ao público releiturascarnavalescas de clássicos do rock’n’rollcomo Elvis Beattles Rolling Stones BobDylan The Doors Led Zepellin RaulSeixas Mutantes desde os primórdiosaté bandas mais recentes comoRadiohead e Strokes. Os membros dabanda compartilham com a AlcovaLibertina seu tempo entre ensaios dosJunkie Dogs Graveola Pequena MorteFrito na Hora Iconili Mula e mais algumasdelícias da música autoral mineira.CHAMA O SÍNDICO: Originalmente um bloco decarnaval que desde 2012 louva osmestres Jorge Ben Jor e Tim Maiapelas ruas de Belo Horizonte oChama o Síndico também seaventura nos palcos com uma bandade 13 integrantes e um showapoteótico. Numa cruzada rítmicasamba-funk-afoxé-soul-carimbó-reggae-power uma bateria da pesadase une a cordas metais e um triovocal para ecoar os sons de Tim eBen num repertório que une umaintensa pesquisa aos grandessucessos dos mestres.Dois dos melhores blocos de Belo Horizonte juntos é só aqui no Granfinos!Discotecagem Baile da Teresa Adair GrooveDJ Fê Linz Compre antecipado pelo sympla: PROMOCIONAL ALCOVA LIBERTINA - SEXTA R$ 1500PROMOCIONAL BAILE DO CHAMA O SÍNDICO - SÁBADOR$ 1500PROMOCIONAL PASSAPORTE NA LATA - 2 DIAS R$ 2500https://www.sympla.com.br/na-lata-convida--alcova-libertina-e-chama-o-sindico__132276Aniversariantes do mês ganham entrada off com direito à uma lista de convidados com preço promocional. Enviar lista para: granfinospdv@gmail.com ou postar no mural do evento!
987818781318077,376484442381891,2017-04-15T22:00:00-0300,30140-000,NÓS AMAMOS E ELES VOLTARAM!SÁBADO 15/04 tem PAGODIN RETRÔ no Granfinos!Vem pagodear com a gente e curtir esses convidados pra lá de especiais....Teremos também:- DI SOUZA- MARIANA NUNES- KDU DOS ANJOS- DJ VINI.Vem pra gente cantar junto!!!.LOTE PROMOCIONAL: $151º LOTE: $20Compre antecipado pelo sympla..Aniversariantes do mês ganham entrada off com direito à uma lista de convidados com preço promocional. Enviar lista para: granfinospdv@gmail.com ou postar no mural do evento!
293808787701388,376484442381891,2017-04-08T22:00:00-0300,30140-000,DVD PEGADAS LIVENossas #Pegadas vão se materializar em DVD e vocês poderão levar a Kabana para casa para o carro para a praia para a festa... Dia 08/04/17 às 22hs na Granfinos a Kabana fará um grande show com participações especiais de Lorena Chaves e Luiz Laco. Se você é um dos que está ansioso por esse momento não deixe de comparecer! Siga nossas #PegadasDJ Amaral bombando brasilidades na pista!➙ INGRESSOS ANTECIPADOS ONLINE- Entrada gratuita: goo.gl/Nfdkvq- Sujeita a lotação da casaInformações adicionais:- Granfinos (31) 3241-1482 / Produção Kabana (31) 9 8616-3912- Classificação 18 Anos- Menores de 18 anos podem ir acompanhados (Pai ou Mãe)- Aceitamos cartões de crédito e débito na consumação do bar- Se beber não dirija. Seja consciente!
779921335491479,376484442381891,2017-04-01T22:00:00-0300,30140-000,SALVE O SAMBA !Uma Saudação ao Samba através das gerações!!! Sábado 01.04 | 22h O Granfinos está fazendo uma linda festa de inauguração do mais novo point do Samba em BH promovendo o encontro de gerações dos grandes sambistas mineiros!Lançamento Oficial da Banda Samba D'Eles que especialmente regida por Fernando Bento comandará a festa que terá com show com:Cinara RibeiroMarina GomesFabinho do TerreiroMandruvá Tavinho Leoni E convidados especiaisR$ - 20$ *Nomes na lista amiga dos promotores e no mural do evento.GRANFINOSAv. Brasil 326 Santa Efigênia. 3241-1482 / 99330-9585 / 98696-4084Realização: Casa de Shows Granfinos G Eventos e Nós ProduçõesProdução: Edna Paiva Marina Gomes Gleisinho
165454143950533,376484442381891,2017-03-25T22:00:00-0300,30140-000,✨████ FLASH NIGHT REMEMBER ████✨▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬☆ ☆ ☆ ☆ ☆    FNR 9 ANOS  ☆ ☆ ☆ ☆ ☆▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬Sábado | 25 De Março 2017 | 22h00➖ Se você está com saudades da década de 90 prepare-se! Sábado 25 de Março o Flash Night Remember​ comemora seus 9 Anos e não só traz música e clima noventista como faz um resgate das casas noturnas que marcaram a época. A partir das 22h o Granfinos se transforma em uma viagem de volta às grandes danceterias dos anos 90 e que fizeram história na noite Belo-horizontina.Eleita a melhor festa dos anos 90 e pioneira neste estilo musical o FNR recebe como convidados a DJ Valeria​ residente da década de ouro da Discoteca Phoenix além de lançar o disco ''DJ Valeria Faz a Festa'' foi considerada pela Revista DJ Sound como a melhor DJ mineira da época. DJ Ronald​ foi residente de umas casas mais fantásticas e nostálgicas dos anos 90 a Apoteose é produtor musical e foi apresentador de várias rádios da capital e o DJ e produtor Denys Victoriano​ um dos principais nomes da música eletrônica foi líder de audiência das principais rádios de Belo Horizonte com passagens marcantes pelas casas noturnas da cidade no início da década de 90.●••● LINE UP ☊ DJ VALERIA ♪ PHOENIX☊ DJ RONALD ♪ APOTEOSE☊ DJ DENYS VICTORIANO ♪ RETROMIX ☄ Vamos comemorar os 9 anos em grande estilo! A melhor balada dos Anos 90 de Belo Horizonte! A Festa que ousa ser diferente! #Incopiável!●••● FNR - RESIDENTES☊ DJ LEANDRO MAESTRI ♪☊ DJ PERDIGÃO ♪●••● VENDAAntecipados1º Lote - ♚ Fem 15 R$ | ♛ Masc 20 R$2º Lote - ♚ Fem 20 R$ | ♛ Masc 25 R$3º Lote - ♚ Fem 25 R$ | ♛ Masc 30 R$●••● PONTOS DE VENDAS:❶ Centro:☄ RAP. COMRua Rio De Janeiro 630 Loja 33 Centro - Galeria Praça 7❷ Santa Efigênia☄ GRANFINOS - 13h:00 às 19h:00Avenida Brasil 326 - Santa Efigênia BH❸ Região Leste ☄ LEANDRO ☎ 31-99991-2720❹ Shopping Diamond Mall☄ PERDIGÃO ☎ 98763-6716❺ Região Oeste: ☄ TATIANA ☎ 31-987645882➖ Venda Sympla ONLINE:☄  Acesse o Link: (Em Breve) e compre seu ingresso com mais comodidade e economize na passagem ou gasolina.Aceitamos: Cartão de Debito | Cartão de Credito | Boleto Bancário#ATENÇÃO: Os lotes são limitados com quantidade pré-definidas o lote atual poderá ser encerrado a qualquer momento e automaticamente será iniciado o próximo lote e assim sucessivamente. Portando não deixe para última hora.●••● LOCALGRANFINOSEndereço: Avenida Brasil 326 - Santa Efigênia BH⛔ Proibida entrada de menores de 18 anos | Obrigatório a apresentação de documento original com foto.●••● INFORMAÇÕES/PROMOÇÃO☎ (31) 98673-7180 (Oi | WhatsApp)☎ (31) 99991-2720 (Tim | WhatsApp)☎ (31) 98763-6716 (Oi | WhatsApp)☎ (31) 98764-5882 (Oi | WhatsApp)► Ao longo da divulgação postaremos varias promoções como: Cortesias Aniversariantes Bebidas Sorteios ETC. Fique por dentro!► Compartilhem sua ajuda faz com que o nosso evento seja um sucesso! Desde já fica aqui o agradecimento de toda equipe do FNR.Produção: Gleidson NavarroFNR – THE PROJECTFlash Night RememberO passado de presente para você!
261307234323975,376484442381891,2017-03-24T22:00:00-0300,30140-000,RESSUSCITAAA! Vocês pensaram que tinha acabado né?Nada de quarta feira de cinzas. O Granfinos está trazendo a melhor ressaca de carnaval que você respeita! É ISSO MESMO! BARTUCADA! O melhor bloco de diamantina de todos os tempos agora em Beagá. Trazendo de volta todo aquele clima carnavalesco que a gente ama com direito a confete serpentina e muito samba no pé! Você não vai ficar de fora né?Garanta seu ingresso antecipado pelo sympla: https://goo.gl/S6OCOsLote promocional ESGOTADO
1264449156941933,376484442381891,2017-03-18T22:00:00-0300,30140-000,Um mergulho nos anos 80 com o ícone Kid Vinil e a turma do Chevette Hatch. Kid fará uma participação com a banda e depois tomará conta das nossas pickups!-> Kid Vinil ficou famoso nos anos 1980 como vocalista do grupo Magazine com as canções Tic Tic Nervoso (de Marcos Serra e Antonio Luiz) A Gata Comeu Sou Boy e Glub Glub No Clube. No início dos anos 1980 havia tocado na banda Verminose mais voltada para o punk rock e o rockabilly. Também foi um dos maiores incentivadores do início do movimento punk paulista organizando shows e tocando músicas de bandas de punk rock e pós-punk em seu programa de rádio.
1185044994950557,376484442381891,2017-03-17T22:00:00-0300,30140-000,PARA TUDO QUE O TRIBUTO TA CHEGANDO!!!!Tributo ao Racional Tim Maia está de volta. A festa será realizada no próximo dia 17 de marco no Granfinos. A banda Black Sonora é a trupe responsável pelo Tributo!Convidados Especiais: Wilson SideralMaurício TizumbaINGRESSOS : https://www.sympla.com.br/tributo-ao-racional-tim-maia--black-sonora--convidado-especial__121454
204768553338338,376484442381891,2017-03-12T17:00:00-0300,30140-000,Domingo no Granfinos já virou certeza de sucesso! E para curtir aquela saudade do carnaval que tal aquela bagunça com o Tira o Queijo? Lembrando que o convite custa apenas 10$!Salve amantes do Maracatu de Baque Virado e do Carnaval de Belo Horizonte!É com muita alegria que o Granfinos convida todo o público a prestigiar o Tira o Queijo! (O Tira o Queijo é o encontro semanal de batuqueirxs de grupos percussivos de Maracatu de Baque Virado sediados em  Bh que se reúnem todas as sextas-feiras na Praça da Estação)Convidem todos os amigxs e amantes do Maracatu de Baque Virado para estarmos juntos nesse pós-carnaval fazendo a terra tremer com o Bloco Tira o Queijo no Granfinos!
1944633785764865,376484442381891,2017-03-10T22:00:00-0300,30140-000,Belo Horizonte pediu e a festa #TROPICALIENTXS traz francisco el hombre para mais um show incrível na cidade.A banda vem quente e está fervendo para apresentar o disco #SOLTASBRUXA em BH.Na noite de sexta feira a festa Tropicalientxs chega em Belo Horizonte misturando música e muito tropicalismo-latino. Para esquentar a festa convidamos a Francisco El Hombre e a Unión Latina para fazer a pista bailar a noite inteira. A francisco el hombre aterrissa mais uma vez em Belo Horizonte e dessa vez vem apresentar o show SOLTASBRUXA que já passou por várias cidades brasileiras e terras argentinas. O show é cheio de energia e passa por ritmos africanos com essência  Pachanga Folk e uma sonoridade latino americana. “Numa banda formada por quatro homens e uma mulher se faz necessário trazer ao nosso cotidiano discussões sobre o machismo e a violência de gênero. É a hora de tirar vendas e mordaças” comenta Juliana vocalista e percussionista. Uma das canções recebeu o nome de “Bolso Nada”. Incisiva e espirituosa a banda joga purpurina em cima do conservadorismo na política e no cotidiano. Com produção de Zé Nigro o disco traz participações especiais de Liniker e do o grupo Apanhador Só na satírica “Tá com dólar tá com Deus”. Para quem quiser conhecer este novo show da francisco el hombre (FEH) ao vivo é bom reservar o ingresso desde já para a Festa Tropicalientxs!A festa também conta com a Banda Unión Latina trazendo para a pista #Tropicalientxs o melhor da música Latina de BH. Venham bailar até o sol raiar!! Garanta já seu ingresso antecipado: INGRESSOS NA PORTA: $3000CHEGANDO ANTES DA 00H TERÁ DOBRADINHA DE BUDWEISER!http://tinyurl.com/FranciscoElHombreEmBH
1848363292073539,376484442381891,2017-03-05T17:00:00-0300,30140-000,Domingo no Granfinos já virou certeza de sucesso! E para curtir aquela ressaca de carnaval que tal aquela bagunça com o Maria Baderna? Lembrando que o convite custa apenas 10$!
598483130356241,376484442381891,2017-03-04T20:00:00-0300,30140-000,Você que pulou dançou e curtiu muito os domingos no Granfinos terá uma surpresa especial!Uma super noite com os seis Blocos de Carnaval que balançaram a casa nos meses de janeiro e fevereiro! Vai ficar de fora? Vamos fechar o carnaval em grande estilo!Atrações: Us Beethoven + DançaêCorte DevassaRoda de TimbauSeu VizinhoAngola Janga
218455295226228,376484442381891,2017-03-03T22:00:00-0300,30140-000,Mais uma fexta deliciosamente sensacional!Nesta edição convidamos os gostoso maravilhosos cremosos MIENTRAS DURA!!!! Som na caixa performática global bass livre expressão hedonismo e celebração da vida e da arte!Baile Fantasia MáscarasPerformancesVídeosBodyPaintingColoridoFluorescenteArdenteVenha a caráter!<3 LineUp Mientras Dura OMOLOKOPARAMITSHA vs NIVASISUPOLOLO<3 Performance Escravos do Desejo.Descrição: O Jogo da sedução de uma dominatrix sobre seu escravo e como esse jogo de dominação sexual transforma a caça em caçador.  Achiley Lobo e Alex Zannon<3 Performance: EroticircusDescrição: Acrobatas malabaristas e contorcionistas fazem uma apresentação sensual utilizando as técnicas circenses.<3 BodyPainting O artista Guilherme Aguiar faz o bodypainting fluorescente ganhar vida e cores ao vivo. Estandes:<3 Adoze https://www.facebook.com/adozeoficial<3 ChocoRolahttps://www.facebook.com/Choco-R%C3%B4la-BH-745971112232166/<3 Provoke Espaço Sensual https://www.facebook.com/pompoarismosensuaischaseventos/<3 Chocoarthttps://www.facebook.com/chocoart.chocolates<3 O Prazer é Teuhttps://www.facebook.com/oprazereteuApoio: 80 BarDiogo DiasBH HotRede Social na Vida RealPROGRAMAÇÃO EXTRAInterpretação EróticaDia 02/03Garagem Hermetica (Rua São Romão 333 - Sto Antonio)Entrada Gratuitahttps://www.facebook.com/events/387949451565690/
169287560232842,376484442381891,2017-02-21T20:00:00-0300,30140-000,A Orquestra Royal não animou de esperar e vai soltar o decreto mais cedo:ABRE ALAS CARNAVAL!Tá liberado tropeçar sozinho nadar na praça danone duplo dar o perdido no expediente pode tudo!E pra abrir o carnaval vamos fazer um baile da pesada na terça-feira dia 21 com os convidados mais inesperados mestres da zuera ícones da fuleragem:HERMES E RENATOExecutando ao vivo seu repertório de marchinhas axés samba enredo e o c*ralho a quatro.E pra balançar seu esqueleto tem os DJs Rafa e Palomita botando pra quebrar com todos os hits do carnaval.Você quer mais? Então TOMA! É grátis miga. Zero reais! Curta compartilhe venha e quebra tudo!Curta a página da Orquestra Royal para acompanhar todas as novidades.Ingressos no Sympla:https://www.sympla.com.br/orquestra-royal-convida-hermes-e-renato__118443*CASA SUJEITA A LOTAÇÃO
627655174101076,376484442381891,2017-02-19T17:00:00-0300,30140-000,O Bloco da Esquina fará seu último ensaio antes do Carnaval com a participação especial <3 de Toninho Horta e Rodrigo Borges! O evento será realizado para financiar o desfile do bloco em 2017. Será uma grande festa com ensaio da bateria show da banda e muita folia!!! A entrada será R$ 1000. Ingressos à venda pelo Sympla e na bilheteria da casa no dia do evento.
222429074829704,376484442381891,2017-02-12T17:00:00-0200,30140-000,Ensaios Abertos de Carnaval no Granfinos balançou BH! Desde o dia 15 de janeiro trouxe carnaval pro domingão e ajudou blocos de Belô a realizar seus cortejos! Próximo domingo vamos para a última ediçãoO melhor? A entrada custa somente $5! Convide os amigos jogue o glitter na cara e vem se jogar! Atrações:Angola Janga 12/02Os intervalos serão embalados por todo axé do DJ Vini Brown que está conquistando essa cidade! Ingressos: $5 na portaria
1901796590054038,376484442381891,2017-02-11T22:00:00-0200,30140-000,ALÔ FEVEREIRO! A Transa! começa o ano animadona pra todo mundo rebolar com a gente no Granfinos! Vai ser uma noite de puro amor! Vem quente!11/02 - 22hCarou Araújo | Alfredo Souza A noite é dedicada UNICAMENTE à MÚSICA BRASILEIRA SEM SE PRENDER A UM SÓ ESTILO MUSICAL. Os djs se revezam durante toda a festa tocando desde os clássicos até as novidades do cenário independente. Transa! é rock é samba é soul é anos 80 é funk é axé é pagode é forró é brega (com ou sem tecno). Transa! é uma celebração de música e amor!Os 100 primeiros a entrar na festa ganham nossos fósforos colecionáveis!INGRESSOS: 20 (Lote Promocional) 25 (2º Lote) 30 (3º Lote) PONTO DE VENDAS On line Sympla: https://www.sympla.com.br/transa---me-libera-nega__114917AVISOS GERAIS PRA VOCÊ SE DIVERTIR MUITO:☛ NÃO usaremos as tradicionais comandas da casa para agilizar tanto a entrada quanto a compra de bebidas faremos fichas (como temos feito nas ultimas edições da festa)! Podem vir quentes!☛ VENDEREMOS INGRESSOS NA PORTA! Venham!☛ Os ingressos no Sympla estarão disponíveis até as 20h (ou enquanto durar o lote!) NÃO é necessário imprimir o voucher o mesmo pode ser apresentado no celular.☛ Cheguem felizes (e cedo para não pegar fila) e dançar nossos primeiros sets!☛ Aceitaremos cartões de débito e crédito.☛ Rola estacionamento pago nas proximidades pra quem vem de carro!☛ Os primeiros a entrar na festa ganham nossos lindos fósforos colecionáveis! Estarão no palco com do DJs.☛ Levem muito amor pra trocar com a gente!￼♥FAN PAGEhttps://www.facebook.com/TransaFestaINFORMAÇÕES:transafesta@gmail.com ILUSTRAÇÃOAndré Persechini _ flavors.me/gigopepoREALIZAÇÃOTransa!
156829634818511,376484442381891,2017-02-05T17:00:00-0200,30140-000,Ensaios Abertos de Carnaval no Granfinos! Desde o dia 15 de janeiro trazendo carnaval pro domingão e ajudando blocos de Belô a conseguirem realizar seus cortejos! Além disso passam pelo nosso palco trazendo toda a energia do carnaval. ;)O melhor? A entrada custa somente $5! Convide os amigos jogue o glitter na cara e vem se jogar! Atrações:Us Beethoven + Dançaê 15/01Corte Devassa 22/01Roda de Timbau 29/01Seu Vizinho 05/02Angola Janga 12/02Os intervalos serão embalados por todo axé do DJ Vini Brown que está conquistando essa cidade! Ingressos: $5 na portaria
812045525603344,376484442381891,2017-02-04T22:00:00-0200,30140-000,RAP HOUR HIP HOP REVIVAL 2017 Já junta uma pequena graninha algumas dilminhas ou temidas que dia 4 de Fevereiro tem Rap Hour. ESTAMOS DE VOLTA e vocês são nossos convidados sem perder a essência vamos proporcionar a todos a melhor experiência possível novamente nas noites de BH. Vem com a gente prometemos muito AMOR! NOVO ANO NOVAS PROPOSTAS!RAP - TRAP- TWERK - RAGGA - R&BLocal: Av Brasil326 - Santa Efigenia - GRANFINOSLine Up: DJ 4TEDJ BEBELA DIASDJ XEREUDJ EDDY ALVESDJ NARRONEXIngressos Antecipados 15$ ESGOTADO!!!Ingressos Fisicos 15$: 98269-4415 ESGOTADO!!!OS 30 PRIMEIROS PAGAM R$2000 NOME NA LISTA!Lista amiga mural evento ate 00:00: R$2500Apos as 00:00 sujeito a alteração.Classificação 18 anosCondições para ANIVERSARIANTES do mês de Fevereiro (01 até dia 12) SOMENTE NOME NA LISTA VALIDO A NOITE TODAAPOIO:QUEMwww.quembh.com.brhttps://www.facebook.com/quembh/Pagina Rap Hour curta e compartilhe: https://www.facebook.com/Raphour2016
1239649979404941,376484442381891,2017-02-03T22:00:00-0200,30140-000,Verão calor e carnaval! União perfeita que tomará forma durante os próximos meses aqui na casa. Para a segunda edição do Granfinos de Verão o convidado é o bloco Baianas Ozadas que em 2016 levou mais de 100 mil pessoas às ruas!INGRESSOS PROMOCIONAIS: R$ 2000https://www.sympla.com.br/granfinos-de-verao-convida-baiana-ozadas__111632
325839411149977,376484442381891,2017-01-29T17:00:00-0200,30140-000,Ensaios Abertos de Carnaval no Granfinos! Desde o dia 15 de janeiro trazendo carnaval pro domingão e ajudando blocos de Belô a conseguirem realizar seus cortejos! Além disso passam pelo nosso palco trazendo toda a energia do carnaval. ;)O melhor? A entrada custa somente $5! Convide os amigos jogue o glitter na cara e vem se jogar! Atrações:Us Beethoven + Dançaê 15/01Corte Devassa 22/01Roda de Timbau 29/01Seu Vizinho 05/02Angola Janga 12/02Os intervalos serão embalados por todo axé do DJ Vini Brown que está conquistando essa cidade! Ingressos: $5 na portaria
240533846377088,376484442381891,2017-01-22T17:00:00-0200,30140-000,Vem aí os Ensaios Abertos de Carnaval no Granfinos! A partir do dia 15 de janeiro seu domingo será diferente! Serão diversos blocos passando pelo nosso palco trazendo toda a energia do carnaval.O melhor? A entrada custará somente $5! Convide os amigos e pode se preparar! �AtraçõesUs Beethoven + Dançaê 15/01Corte Devassa 22/01Roda de Timbau 29/01Seu Vizinho 05/02Angola Janga 12/02Aos Domingos - 17 horasTodas as noites quem irá embalar nossa tarde será o DJ Vini Brow�Ingressos: $5 na portaria
1391573834209640,376484442381891,2017-01-21T22:00:00-0200,30140-000,A-PRO-VEI-TE celebre se encontre rebole dê cambalhota… Ei! Levanta!Veste aquela máscara  sedutora carnal carnaval e deixa seus instintos ficarem solto na pista que no verão nossa cidade se transforma na BeloriHell a sensação térmica se mistura no fervor ferveção e nesse calor incandescente o Baile chega pra incendiar ainda mais elevar a temperatura e alucinar geral faz de conta que é carnaval e se jogue vamos de Baile de Máscara que a fantasia está na alma na curva do prazer o desejo  pede mais contrabandeando a farra e surrupiando uma noite daquelas Chama o Síndico chega junto na Rodésia do bom senso e na imunização racional acenda o farol vem com a gente solte suas feras can't get no satisfaction Babilônia moçada! Discotecagem os alquimistas estão chegando Drops Deliriun: ✯ Adair Groove ✯ Seu Muniz☛ INFORMAÇÕES - Conte-nos a sua dúvida conte-nos tudo e não escondam nada em nossa fan page: https://www.facebook.com/bailedateresa/☛ Ingressos On Line somente aqui: https://www.sympla.com.br/2-baile-de-mascara-baile-da-teresa-com-chama-o-sindico__109990☛  ANIVERSARIANTES da semana não pagam entra na página do evento e deixa os dados.* Temos promoções pra quem convida geral e participa do evento aqui mesmo convida a tchurma toda aproveite sem moderação.* Recomendamos comprar antecipado para garantir o menor valor. Santa Clara clareôô!! Antes e depois do show vai ser festa o Baile é Amor!! se joguem e apreciem sem moderação nós não ligamos de você ser a pessoa mais feliz na pista. * Qualquer atitude machista homo-lesbo-bifóbica transfóbica racista preconceituosa jamais será aceita respeita as minas as monas os manos o Baile é nosso que tudo saia como som de Tim Maia; Tamo Chegando!Patrocínio:SKOLVerão Skol. Redondo é sair do seu quadrado.
1861369880816437,376484442381891,2017-01-20T22:00:00-0200,30140-000,Para comemorar os 10 anos de estrada o Dias de Truta vem quebrar tudo em uma noite especial no Granfinos! Os maiores clássicos da banda e o lancamento de músicas inéditas! Vem aí uma noite memorável para quem é fã e para os apaixonados pelo pop rock.
1860987297478271,376484442381891,2017-01-15T17:00:00-0200,30140-000,Vem aí os Ensaios Abertos de Carnaval no Granfinos! A partir do dia 15 de janeiro seu domingo será diferente! Serão diversos blocos passando pelo nosso palco trazendo toda a energia do carnaval.O melhor? A entrada custará somente $5! Convide os amigos e pode se preparar! �AtraçõesUs Beethoven + Dançaê 15/01Corte Devassa 22/01Roda de Timbau 29/01Seu Vizinho 05/02Angola Janga 12/02Aos Domingos - 17 horasTodas as noites quem irá embalar nossa tarde será o DJ Vini Brow�Ingressos: $5 na portaria
601921066663016,376484442381891,2016-12-31T21:00:00-0200,30140-000,Que tal passar a virada para 2017 revivendo todo glamour de outrora ao som dos clássicos do passado? O Granfinos promoverá o mais charmoso Réveillon de Belo Horizonte com um repertório variando entre músicas dançantes românticas além de aproveitar esquentando o clima do carnaval com melhor das marchinhas. Para garantir essa seleção musical dos tempos dourados convidamos Mauro Silva com sua tradicional banda de apoio.Na intenção de entramos ainda mais na atmosfera das melhores décadas planejamos uma decoração dourado e branco. Ofereceremos também uma farta mesa de frios.Informações: Granfinos 3241.1482
610767919103113,376484442381891,2016-11-19T21:00:00-0200,30140-000,Entrando no clima de encerramento de 2016 o Granfinos abre suas portas para o “Maior Baile Brega do Ano” dia 19 sábado a partir das 21hrs. Para embalar a pista a já tradicional Banda Perfill preparou um repertório que no passado ao ligar o rádio nos tocava o coração. Das músicas mais dançantes às românticas você irá relembrar aqueles velhos tempos que não voltam mais entre as décadas de 60 e 80. Escolha seu traje de época e guarde suas energias.
341459156212155,376484442381891,2016-11-18T22:00:00-0200,30140-000,
186854715055541,376484442381891,2016-11-05T22:00:00-0200,30140-000,SALVE SALVE GALERA!É com muito prazer que anunciamos o maior evento de RAP FEAT METAL DE BH!Como realizadores e atração principal teremos a banda FAMÍLIA BLESSED que junta o instrumental pesado do Metal com a voz do rap e faz o próprio som de grande qualidade e emoção nas letras e melodias.E com participação especial do  rapper FIL que vai destruir o palco mostrando e representando a voz do Rap e Hip Hop de BH!E pra começar o evento com qualidade altíssima a abertura vai ser com DOGTOWN RAP.DJ CUBANITO estará na responsa da sonzera do evento animando a galera o tempo todo!Bora família!Só força!!!INGRESSO DIRETO COM A BANDA:Produtor Ricardo LauritoWPP: 996770311Lote Promocional= R$ 20001° lote= R$2500Combo 1= 2 ingressos por R$3500Combo 2= 5 ingressos por R$8000Ingressos Online: https://www.sympla.com.br/1bh-rapmetal-festfamilia-blessed-fil-dogtowdjcubanito__97426EM BREVE MAIS PONTOS DE VENDAServiço1º BH Rap Metal Fest – Show de Família Blessed com participação especial do rapper Fil. Abertura da banda Dogtown Rap. Discotecagens DJ CubanitoDia 05/11/2016 (sábado) às 22h.Local: Casa de Show Granfinos (Av. Brasil 326 – Santa Efigênia – Belo Horizonte)Ingressos: Lote Promocional: R$2000 Informações: (31) 3241-1482 das 13h às 19h
165872823855311,376484442381891,2016-10-29T20:00:00-0200,30140-000,Burning London Records & Laja Records Orgulhosamente apresentam: Burning London Fest MMXVIDead Fish (ES) + Mukeka di Rato (ES) + 30 (SP) + Raça (SP)+ banda escolhida pelo público.Sábado 29 de Outubro de 2016 a partir das 20hs.Granfinos | Avenida Brasil 326 - Santa EfigêniaBelo Horizonte - Minas Gerais – BrasilDead Fish (ES)Show de 10 anos do álbum  Um Homem Só  tocado na íntegra + clássicos!  Mukeka di Rato (ES)Lançando o álbum Hitler's Dog Stalin Rats + grandes sucessos.  30 (SP/DF)Show de lançamento do primeiro álbum da banda 30  recentemente lançado pelo selo Burning London Records.https://burninglondonrecords.bandcamp.com/album/s-t  Raça (SP)Escute o último disco da Raça SABOROSOhttps://soundcloud.com/bandaraca/A quinta banda do line up será selecionada através de uma votação.INGRESSOS:LOTE PROMOCIONAL R$ 30 - ESGOTADO!1º LOTE - R$ 4000 ESGOTADO!2º LOTE - R$ 5000 (Meia entrada e inteira promocional)PORTARIA - R$ 6000 - ANIVERSARIANTE COM ENTRADA OFF              ~INFORMAÇÕES SOBRE OS INGRESSOS~ * PROMOCIONAL (MEIA ENTRADA): Caso você não possua carteira de estudante você poderá adquirir o ingresso meia entrada e deverá doar 1kg de alimento não perecível para obter o benefício.IMPORTANTE: válido apenas para compra antecipada não teremos ingressos promocionais na portaria (apenas para estudantes com documentação).* Os alimentos serão recolhidos na portaria do evento;* Todos os alimentos serão destinados a uma casa de recuperação de dependentes químicos.* Classificação 18 anos.* Expressamente obrigatório apresentação de documento de identidade no dia do show! Produção e Realização Burning London RecordsCOMPRE SEU INGRESSO: Venda Online (Cartão de Credito Debito e Boleto)https://www.sympla.com.br/burning-london-fest-mmxvi__89953Ponto de Venda física:(APENAS DINHEIRO)Mania de Rock - tel: R: Rio de Janeiro 630 galeria do rock 2° andar loja 56INKONIK TATTOO (APENAS DINHEIRO)Av Cristovão Colombo 625 Funcionários - BH.Tel: 3657-8047Lotação máxima da casa de 700 pessoas.MAIORES INFORMAÇÕESburninglondonsounds@gmail.com
